id,cip_prefix,completions
107558,51,19
107558,52,52
107558,54,2
107558,99,154
107585,11,74
107585,13,22
107585,15,68
107585,19,20
107585,24,486
107585,43,2
107585,46,7
107585,47,125
107585,48,45
107585,51,199
107585,52,53
107585,99,1101
107600,11,11
107600,13,8
107600,23,4
107600,24,2
107600,26,20
107600,27,5
107600,31,8
107600,38,2
107600,40,1
107600,42,18
107600,43,11
107600,44,6
107600,45,5
107600,52,37
107600,99,138
107619,01,6
107619,10,13
107619,11,16
107619,12,8
107619,13,26
107619,15,11
107619,19,12
107619,24,136
107619,43,17
107619,44,7
107619,46,22
107619,47,22
107619,48,51
107619,49,75
107619,51,59
107619,52,35
107619,99,516
107637,09,49
107637,11,15
107637,13,1
107637,15,18
107637,19,7
107637,24,86
107637,43,7
107637,47,7
107637,48,58
107637,49,5
107637,50,6
107637,51,182
107637,52,24
107637,99,465
107655,12,14
107655,99,14
107664,09,16
107664,11,69
107664,12,156
107664,13,29
107664,15,65
107664,19,36
107664,22,21
107664,24,517
107664,30,18
107664,47,129
107664,48,68
107664,49,10
107664,51,549
107664,52,136
107664,99,1819
107725,11,24
107725,12,41
107725,13,37
107725,15,3
107725,19,3
107725,24,192
107725,30,3
107725,47,66
107725,48,45
107725,51,158
107725,52,39
107725,99,611
107743,12,39
107743,13,5
107743,15,8
107743,19,2
107743,24,165
107743,30,22
107743,48,26
107743,51,96
107743,52,10
107743,99,373
107789,12,70
107789,99,70
107831,12,22
107831,99,22
107840,11,1
107840,19,4
107840,24,29
107840,38,3
107840,43,8
107840,52,11
107840,99,56
107877,13,32
107877,23,1
107877,24,20
107877,26,15
107877,31,14
107877,39,10
107877,42,15
107877,43,8
107877,50,2
107877,52,14
107877,54,4
107877,99,135
107974,11,26
107974,13,58
107974,15,21
107974,24,75
107974,30,1
107974,41,3
107974,43,45
107974,47,26
107974,48,142
107974,50,9
107974,51,326
107974,52,22
107974,99,754
107983,01,50
107983,09,7
107983,11,547
107983,13,375
107983,14,19
107983,23,2
107983,24,365
107983,26,45
107983,27,5
107983,30,3
107983,31,48
107983,40,33
107983,42,30
107983,43,27
107983,44,20
107983,45,3
107983,50,34
107983,51,78
107983,52,256
107983,54,6
107983,99,1953
107992,03,8
107992,11,104
107992,12,12
107992,13,4
107992,15,35
107992,24,47
107992,27,1
107992,30,32
107992,41,12
107992,42,3
107992,43,101
107992,47,38
107992,48,30
107992,50,10
107992,51,196
107992,52,19
107992,99,652
108065,12,6
108065,99,6
108092,09,14
108092,11,51
108092,13,119
108092,14,26
108092,15,21
108092,16,9
108092,23,14
108092,24,563
108092,26,40
108092,27,2
108092,40,26
108092,42,33
108092,43,38
108092,44,30
108092,45,4
108092,47,160
108092,48,135
108092,49,6
108092,50,23
108092,51,175
108092,52,427
108092,54,18
108092,99,1934
108232,04,11
108232,09,36
108232,10,173
108232,11,313
108232,13,18
108232,15,179
108232,19,61
108232,47,2
108232,50,443
108232,52,27
108232,99,1263
108269,51,25
108269,99,25
108667,09,2
108667,11,2
108667,23,3
108667,24,230
108667,26,4
108667,27,16
108667,31,2
108667,42,22
108667,45,34
108667,47,97
108667,50,17
108667,51,16
108667,52,34
108667,54,1
108667,99,480
108807,01,27
108807,09,14
108807,10,9
108807,11,33
108807,12,68
108807,13,2
108807,14,9
108807,15,34
108807,16,15
108807,19,60
108807,22,13
108807,23,19
108807,24,1339
108807,26,14
108807,27,39
108807,30,269
108807,31,41
108807,38,1
108807,40,20
108807,42,80
108807,43,187
108807,44,12
108807,45,40
108807,47,64
108807,48,37
108807,50,30
108807,51,323
108807,52,169
108807,54,16
108807,99,2984
108852,50,126
108852,99,126
108861,39,19
108861,99,19
108870,50,200
108870,99,200
108977,12,186
108977,99,186
109040,51,1139
109040,99,1139
109208,01,13
109208,03,37
109208,05,6
109208,09,28
109208,10,44
109208,11,149
109208,12,69
109208,13,2
109208,14,22
109208,15,30
109208,16,67
109208,19,131
109208,22,115
109208,23,35
109208,24,776
109208,26,20
109208,27,36
109208,30,313
109208,31,26
109208,38,3
109208,40,125
109208,42,159
109208,43,109
109208,44,28
109208,45,560
109208,46,57
109208,47,103
109208,48,107
109208,50,72
109208,51,145
109208,52,393
109208,54,10
109208,99,3790
109350,01,9
109350,09,40
109350,10,49
109350,11,93
109350,13,5
109350,14,33
109350,15,44
109350,16,52
109350,19,100
109350,23,35
109350,24,734
109350,26,57
109350,27,39
109350,30,170
109350,31,26
109350,38,1
109350,40,43
109350,42,103
109350,43,142
109350,45,420
109350,46,23
109350,47,505
109350,48,28
109350,50,55
109350,51,164
109350,52,212
109350,54,26
109350,99,3208
109651,04,32
109651,10,79
109651,11,34
109651,15,110
109651,50,353
109651,99,608
109721,51,137
109721,99,137
109730,10,53
109730,11,64
109730,99,117
109785,05,1
109785,09,37
109785,10,12
109785,11,15
109785,13,338
109785,14,9
109785,16,5
109785,23,23
109785,24,59
109785,26,25
109785,27,22
109785,30,8
109785,31,46
109785,38,2
109785,39,60
109785,40,5
109785,42,425
109785,43,17
109785,44,148
109785,45,45
109785,50,121
109785,51,931
109785,52,251
109785,54,3
109785,99,2608
109819,01,112
109819,03,15
109819,04,10
109819,05,2
109819,09,203
109819,10,42
109819,11,44
109819,12,19
109819,13,25
109819,14,23
109819,15,131
109819,16,98
109819,19,152
109819,22,1
109819,23,27
109819,24,3725
109819,26,293
109819,27,46
109819,31,20
109819,38,5
109819,40,32
109819,42,326
109819,43,250
109819,44,22
109819,45,189
109819,46,21
109819,47,135
109819,48,29
109819,50,93
109819,51,258
109819,52,251
109819,54,72
109819,99,6671
109907,03,1
109907,05,1
109907,09,4
109907,10,1
109907,11,29
109907,12,47
109907,19,31
109907,23,1
109907,24,77
109907,26,10
109907,30,46
109907,31,6
109907,38,1
109907,40,3
109907,42,48
109907,43,30
109907,45,55
109907,47,69
109907,48,20
109907,50,7
109907,51,25
109907,52,89
109907,54,4
109907,99,605
109934,12,315
109934,99,315
110060,11,1
110060,13,3
110060,39,13
110060,50,1
110060,52,39
110060,99,57
110097,09,73
110097,11,13
110097,13,88
110097,14,12
110097,16,2
110097,19,1
110097,23,21
110097,26,49
110097,27,13
110097,30,30
110097,31,33
110097,38,61
110097,39,203
110097,40,3
110097,42,147
110097,45,24
110097,50,148
110097,51,134
110097,52,175
110097,54,9
110097,99,1239
110194,47,189
110194,99,189
110219,11,90
110219,22,90
110219,31,274
110219,50,5
110219,51,507
110219,52,204
110219,99,1170
110246,01,51
110246,03,12
110246,09,61
110246,10,15
110246,11,40
110246,12,98
110246,13,38
110246,14,2
110246,15,109
110246,16,5
110246,19,142
110246,22,5
110246,23,30
110246,24,25
110246,26,14
110246,27,16
110246,31,32
110246,38,1
110246,40,20
110246,42,107
110246,43,307
110246,45,355
110246,46,8
110246,47,33
110246,48,143
110246,49,37
110246,50,45
110246,51,514
110246,52,201
110246,54,7
110246,99,2473
110316,05,8
110316,30,46
110316,38,20
110316,42,433
110316,50,9
110316,51,39
110316,99,555
110334,01,39
110334,03,2
110334,05,4
110334,09,74
110334,10,33
110334,11,51
110334,12,91
110334,14,32
110334,15,32
110334,16,26
110334,19,111
110334,23,18
110334,24,751
110334,26,40
110334,27,40
110334,30,68
110334,31,187
110334,38,2
110334,40,57
110334,42,78
110334,43,54
110334,44,32
110334,45,121
110334,46,60
110334,48,6
110334,50,75
110334,51,158
110334,52,285
110334,54,14
110334,99,2541
110361,03,9
110361,04,68
110361,09,88
110361,11,58
110361,13,325
110361,14,163
110361,16,4
110361,23,25
110361,24,66
110361,26,113
110361,27,14
110361,30,43
110361,31,216
110361,38,23
110361,39,50
110361,40,9
110361,42,487
110361,43,67
110361,44,243
110361,45,50
110361,49,36
110361,50,105
110361,51,563
110361,52,505
110361,54,16
110361,99,3346
110370,04,33
110370,10,55
110370,11,29
110370,23,14
110370,30,88
110370,48,4
110370,50,231
110370,52,10
110370,99,464
110398,22,365
110398,44,6
110398,99,371
110404,11,74
110404,14,267
110404,26,51
110404,27,33
110404,30,7
110404,40,173
110404,45,11
110404,54,1
110404,99,617
110413,03,14
110413,05,1
110413,09,65
110413,11,62
110413,13,177
110413,14,1
110413,16,14
110413,23,9
110413,24,24
110413,26,52
110413,27,7
110413,30,6
110413,31,60
110413,38,7
110413,39,10
110413,40,12
110413,42,123
110413,44,13
110413,45,92
110413,50,66
110413,51,41
110413,52,353
110413,54,9
110413,99,1218
110422,01,536
110422,03,183
110422,04,212
110422,05,8
110422,09,122
110422,10,73
110422,11,233
110422,13,139
110422,14,1301
110422,15,68
110422,16,5
110422,23,62
110422,24,115
110422,26,234
110422,27,101
110422,30,135
110422,31,178
110422,38,28
110422,40,114
110422,42,149
110422,43,27
110422,44,18
110422,45,265
110422,50,88
110422,51,61
110422,52,929
110422,54,57
110422,99,5441
110468,11,20
110468,13,459
110468,22,7
110468,42,356
110468,45,14
110468,51,188
110468,52,116
110468,99,1160
110486,01,23
110486,03,6
110486,09,102
110486,11,65
110486,13,283
110486,14,52
110486,16,29
110486,23,68
110486,24,315
110486,26,112
110486,27,20
110486,30,10
110486,31,87
110486,38,12
110486,40,24
110486,42,288
110486,43,167
110486,44,102
110486,45,176
110486,50,40
110486,51,120
110486,52,431
110486,54,58
110486,99,2590
110495,01,23
110495,05,8
110495,09,63
110495,11,56
110495,13,140
110495,16,24
110495,23,67
110495,24,236
110495,26,105
110495,27,37
110495,30,4
110495,31,72
110495,38,2
110495,40,26
110495,42,476
110495,43,183
110495,44,106
110495,45,241
110495,50,42
110495,51,222
110495,52,481
110495,54,53
110495,99,2667
110510,03,26
110510,05,2
110510,09,173
110510,11,309
110510,13,203
110510,14,44
110510,16,44
110510,19,167
110510,23,149
110510,24,194
110510,26,155
110510,27,91
110510,30,45
110510,31,192
110510,38,8
110510,40,76
110510,42,615
110510,43,330
110510,44,243
110510,45,457
110510,50,170
110510,51,353
110510,52,916
110510,54,105
110510,99,5067
110529,01,281
110529,03,6
110529,04,334
110529,05,15
110529,09,177
110529,11,323
110529,13,189
110529,14,1138
110529,15,146
110529,16,22
110529,19,72
110529,23,123
110529,24,170
110529,26,313
110529,27,106
110529,30,76
110529,31,182
110529,38,24
110529,40,149
110529,42,372
110529,44,6
110529,45,555
110529,50,207
110529,52,1960
110529,54,84
110529,99,7030
110538,01,237
110538,03,30
110538,05,19
110538,09,136
110538,11,159
110538,13,103
110538,14,211
110538,15,131
110538,16,8
110538,23,63
110538,24,183
110538,26,118
110538,27,35
110538,30,52
110538,31,232
110538,38,20
110538,40,20
110538,42,328
110538,43,143
110538,44,123
110538,45,376
110538,50,188
110538,51,320
110538,52,620
110538,54,48
110538,99,3903
110547,03,9
110547,05,12
110547,09,115
110547,10,27
110547,11,214
110547,13,384
110547,14,7
110547,15,42
110547,16,19
110547,23,66
110547,24,160
110547,26,106
110547,27,41
110547,30,46
110547,31,119
110547,38,1
110547,40,19
110547,42,541
110547,43,170
110547,44,318
110547,45,270
110547,50,159
110547,51,534
110547,52,570
110547,54,24
110547,99,3973
110556,01,351
110556,03,13
110556,04,25
110556,05,27
110556,09,163
110556,11,79
110556,13,397
110556,14,195
110556,15,104
110556,16,83
110556,19,84
110556,23,99
110556,24,529
110556,26,236
110556,27,53
110556,30,57
110556,31,350
110556,38,23
110556,40,73
110556,42,665
110556,44,137
110556,45,602
110556,50,201
110556,51,536
110556,52,672
110556,54,104
110556,99,5858
110565,03,13
110565,05,41
110565,09,823
110565,11,502
110565,13,886
110565,14,522
110565,16,81
110565,23,148
110565,24,141
110565,26,285
110565,27,89
110565,30,9
110565,31,564
110565,38,17
110565,40,76
110565,42,1019
110565,43,331
110565,44,406
110565,45,630
110565,50,660
110565,51,1008
110565,52,2320
110565,54,137
110565,99,10708
110574,03,10
110574,05,35
110574,09,108
110574,11,299
110574,13,300
110574,14,27
110574,15,15
110574,16,9
110574,19,215
110574,23,70
110574,24,89
110574,26,157
110574,27,86
110574,30,5
110574,31,191
110574,38,8
110574,40,35
110574,42,375
110574,43,162
110574,44,103
110574,45,279
110574,50,146
110574,51,540
110574,52,1087
110574,54,38
110574,99,4389
110583,03,52
110583,05,119
110583,09,473
110583,11,512
110583,13,290
110583,14,835
110583,15,74
110583,16,135
110583,19,475
110583,23,300
110583,24,300
110583,26,469
110583,27,154
110583,30,117
110583,31,427
110583,38,54
110583,40,109
110583,42,682
110583,43,325
110583,44,397
110583,45,715
110583,50,1038
110583,51,965
110583,52,1723
110583,54,144
110583,99,10884
110592,01,7
110592,03,15
110592,05,50
110592,09,393
110592,10,11
110592,11,355
110592,13,746
110592,14,307
110592,15,61
110592,16,41
110592,23,99
110592,24,139
110592,26,186
110592,27,45
110592,30,106
110592,31,286
110592,38,24
110592,40,60
110592,42,426
110592,43,422
110592,44,427
110592,45,594
110592,50,268
110592,51,643
110592,52,1058
110592,54,71
110592,99,6840
110608,04,10
110608,05,152
110608,09,815
110608,11,431
110608,13,615
110608,14,436
110608,15,125
110608,16,76
110608,19,135
110608,23,209
110608,24,276
110608,26,327
110608,27,70
110608,30,53
110608,31,417
110608,38,23
110608,40,76
110608,42,1022
110608,43,436
110608,44,377
110608,45,806
110608,50,546
110608,51,945
110608,52,1705
110608,54,117
110608,99,10200
110617,03,60
110617,04,44
110617,05,75
110617,09,440
110617,11,290
110617,13,717
110617,14,558
110617,15,79
110617,16,44
110617,19,55
110617,23,168
110617,24,153
110617,26,339
110617,27,56
110617,30,116
110617,31,378
110617,38,20
110617,40,46
110617,42,640
110617,43,545
110617,44,255
110617,45,741
110617,50,325
110617,51,1021
110617,52,1142
110617,54,152
110617,99,8459
110635,01,2
110635,03,543
110635,04,324
110635,05,149
110635,09,286
110635,11,2057
110635,13,205
110635,14,2396
110635,16,197
110635,22,844
110635,23,272
110635,26,1063
110635,27,515
110635,30,553
110635,38,94
110635,40,525
110635,42,341
110635,44,322
110635,45,1805
110635,50,316
110635,51,563
110635,52,1096
110635,54,106
110635,99,14574
110644,01,701
110644,03,356
110644,04,3
110644,05,120
110644,09,249
110644,11,501
110644,13,139
110644,14,1033
110644,16,141
110644,19,357
110644,22,221
110644,23,164
110644,26,1767
110644,27,405
110644,30,301
110644,38,68
110644,40,275
110644,42,901
110644,43,16
110644,44,56
110644,45,1248
110644,50,411
110644,51,337
110644,52,988
110644,54,110
110644,99,10868
110653,03,81
110653,04,34
110653,05,48
110653,09,28
110653,11,858
110653,13,579
110653,14,1462
110653,16,61
110653,22,163
110653,23,184
110653,26,1099
110653,27,428
110653,30,424
110653,38,49
110653,40,320
110653,42,1147
110653,44,28
110653,45,1471
110653,50,487
110653,51,768
110653,52,1548
110653,54,78
110653,99,11345
110662,03,107
110662,04,238
110662,05,221
110662,09,199
110662,11,527
110662,13,420
110662,14,1493
110662,16,260
110662,22,587
110662,23,250
110662,24,1
110662,25,77
110662,26,1713
110662,27,869
110662,30,548
110662,38,123
110662,40,405
110662,42,1139
110662,44,313
110662,45,2512
110662,50,565
110662,51,746
110662,52,1147
110662,54,240
110662,99,14700
110671,03,50
110671,05,51
110671,11,549
110671,13,344
110671,14,628
110671,16,106
110671,23,223
110671,24,63
110671,26,1228
110671,27,229
110671,30,49
110671,38,54
110671,40,184
110671,42,611
110671,44,125
110671,45,1076
110671,50,270
110671,51,63
110671,52,1132
110671,54,104
110671,99,7139
110680,03,73
110680,04,51
110680,05,51
110680,09,216
110680,11,1314
110680,13,150
110680,14,1957
110680,16,17
110680,19,49
110680,23,107
110680,24,2
110680,26,1931
110680,27,606
110680,30,1487
110680,38,42
110680,40,546
110680,42,766
110680,44,62
110680,45,1137
110680,50,235
110680,51,614
110680,52,582
110680,54,76
110680,99,12071
110699,11,12
110699,14,30
110699,26,90
110699,45,5
110699,51,905
110699,54,2
110699,99,1044
110705,03,410
110705,05,94
110705,09,586
110705,11,235
110705,13,183
110705,14,331
110705,16,193
110705,23,185
110705,24,1
110705,26,760
110705,27,643
110705,30,178
110705,38,118
110705,40,480
110705,42,685
110705,45,1824
110705,50,388
110705,52,94
110705,54,151
110705,99,7539
110714,01,26
110714,03,179
110714,05,117
110714,09,10
110714,11,869
110714,13,128
110714,14,207
110714,15,7
110714,16,180
110714,22,107
110714,26,788
110714,27,136
110714,30,144
110714,38,45
110714,40,309
110714,42,451
110714,44,29
110714,45,573
110714,50,483
110714,52,280
110714,54,101
110714,99,5169
110778,11,4
110778,42,96
110778,52,283
110778,99,383
110875,12,69
110875,99,69
111045,38,2
111045,52,2
111045,99,4
111054,12,118
111054,99,118
111081,09,16
111081,10,50
111081,11,26
111081,23,20
111081,30,7
111081,50,288
111081,99,407
111188,14,19
111188,15,23
111188,30,25
111188,40,1
111188,49,53
111188,52,47
111188,99,168
111391,22,276
111391,99,276
111434,05,1
111434,09,11
111434,10,20
111434,11,14
111434,13,24
111434,14,4
111434,16,7
111434,19,48
111434,22,13
111434,24,105
111434,26,9
111434,27,4
111434,30,7
111434,31,13
111434,40,4
111434,42,52
111434,44,5
111434,45,61
111434,50,74
111434,51,81
111434,52,72
111434,54,5
111434,99,634
111461,01,1
111461,03,10
111461,05,7
111461,09,61
111461,10,47
111461,11,62
111461,12,48
111461,14,11
111461,15,87
111461,16,23
111461,19,76
111461,22,70
111461,23,33
111461,24,1452
111461,26,35
111461,27,82
111461,30,120
111461,31,452
111461,40,33
111461,42,222
111461,43,140
111461,45,678
111461,46,22
111461,47,10
111461,48,20
111461,50,137
111461,51,276
111461,52,714
111461,54,34
111461,99,4963
111513,12,201
111513,99,201
111638,51,111
111638,99,111
111708,46,63
111708,48,82
111708,51,11
111708,99,156
111717,11,13
111717,12,10
111717,19,5
111717,46,70
111717,47,37
111717,51,16
111717,99,151
111726,46,23
111726,48,49
111726,49,53
111726,52,21
111726,99,146
111744,46,25
111744,47,18
111744,48,16
111744,99,59
111762,46,30
111762,48,26
111762,51,31
111762,99,87
111799,46,3
111799,51,83
111799,52,26
111799,99,112
111887,04,48
111887,05,8
111887,09,107
111887,10,19
111887,11,78
111887,12,155
111887,13,1
111887,14,38
111887,15,44
111887,16,18
111887,19,381
111887,22,44
111887,23,47
111887,24,2482
111887,26,28
111887,27,21
111887,30,259
111887,31,49
111887,38,9
111887,40,25
111887,42,166
111887,43,94
111887,44,47
111887,45,171
111887,47,97
111887,48,167
111887,50,94
111887,51,250
111887,52,1349
111887,54,29
111887,99,6325
111896,10,26
111896,11,80
111896,16,1
111896,19,85
111896,22,20
111896,23,4
111896,24,474
111896,27,7
111896,30,12
111896,31,3
111896,42,45
111896,43,31
111896,44,14
111896,45,18
111896,48,41
111896,50,9
111896,51,81
111896,52,79
111896,54,8
111896,99,1038
111920,03,4
111920,04,10
111920,05,15
111920,09,32
111920,10,33
111920,11,35
111920,13,18
111920,14,10
111920,15,3
111920,16,18
111920,19,100
111920,22,12
111920,23,22
111920,24,1080
111920,26,152
111920,27,54
111920,30,13
111920,31,9
111920,38,1
111920,40,9
111920,42,106
111920,43,101
111920,44,9
111920,45,100
111920,47,54
111920,48,13
111920,50,51
111920,51,89
111920,52,347
111920,54,14
111920,99,2514
111939,09,136
111939,10,33
111939,11,159
111939,12,39
111939,13,57
111939,14,9
111939,15,46
111939,16,41
111939,19,128
111939,22,51
111939,23,46
111939,24,962
111939,26,38
111939,27,36
111939,30,255
111939,31,52
111939,38,17
111939,40,43
111939,42,197
111939,43,219
111939,45,182
111939,46,44
111939,47,96
111939,50,130
111939,51,208
111939,52,719
111939,54,31
111939,99,3974
111948,01,13
111948,03,16
111948,05,3
111948,09,195
111948,10,45
111948,11,76
111948,13,145
111948,14,12
111948,15,2
111948,16,5
111948,22,147
111948,23,95
111948,24,1
111948,26,90
111948,27,19
111948,30,54
111948,38,15
111948,40,14
111948,42,193
111948,44,4
111948,45,90
111948,50,495
111948,51,406
111948,52,717
111948,54,15
111948,99,2867
111966,26,48
111966,51,383
111966,99,431
112075,09,18
112075,11,9
112075,13,382
112075,23,6
112075,24,24
112075,26,19
112075,27,7
112075,30,24
112075,31,269
112075,38,2
112075,39,20
112075,40,3
112075,42,167
112075,45,1
112075,50,27
112075,51,168
112075,52,241
112075,54,13
112075,99,1400
